,New_Date,VisitingTeam,VisitorStartingPitcherName,HomeTeam,HomeStartingPitcherName,VisitorRunsScored,HomeRunsScore,VisitorAB,VisitorH,Visitor_BA,VisitorHBP,VisitorBB,VisitorIBB,VisitorLOB,HomeAB,HomeH,Home_BA,HomeHBP,HomeBB,HomeIBB,HomeLOB,Home_team_won?,prior_year,year_x,playerName_x,teamAbbrev_x,winningPercentage_x,runsScoredPer9_x,hitsPer9_x,strikeoutsPer9_x,baseOnBallsPer9_x,homeRunsPer9_x,era_x,whip_x,ops_x,gidp_x,avg_x,year_y,playerName_y,teamAbbrev_y,winningPercentage_y,runsScoredPer9_y,hitsPer9_y,strikeoutsPer9_y,baseOnBallsPer9_y,homeRunsPer9_y,era_y,whip_y,ops_y,gidp_y,avg_y,year,teamAbbrev,hits,atBats,team_BA,totalBases,total_bases_avg,leftOnBase,LOB_avg,runs,runs_avg,strikeOuts,atBats,K_avg,baseOnBalls,BB_avg,rbi,RBI_avg,year_home,teamAbbrev_home,hits_home,atBats_home,team_BA_home,totalBases_home,total_bases_avg_home,leftOnBase_home,LOB_avg_home,runs_home,runs_avg_home,strikeOuts_home,atBats_home,K_avg_home,baseOnBalls_home,BB_avg_home,rbi_home,RBI_avg_home,current_year
33,2023-04-01,CLE,Aaron Civale,SEA,Logan Gilbert,2,0,32,5,0.156,0,3,0,6,29,3,0.103,0,2,0,4,False,2022,2022.0,Aaron Civale,CLE,.455,5.38,8.63,9.09,2.04,1.30,4.92,1.19,0.724,5.0,0.249,2022.0,Logan Gilbert,SEA,.684,3.44,8.24,8.43,2.38,0.92,3.20,1.18,0.685,11.0,0.242,2022.0,CLE,1321.0,5114.0,0.258,1998.0,0.352,2240.0,0.395,654.0,0.115,980.0,5114.0,0.192,415.0,0.073,628.0,0.111,2022.0,SEA,1319.0,5747.0,0.23,2226.0,0.34,2430.0,0.371,741.0,0.113,1478.0,5747.0,0.257,655.0,0.1,699.0,0.107,2023
34,2023-04-01,DET,Spencer Turnbull,TB,Zach Eflin,2,12,34,6,0.176,0,2,0,7,36,13,0.361,2,7,0,9,True,2022,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,2022.0,Zach Eflin,PHI,.375,4.52,8.33,7.73,1.78,0.95,4.04,1.12,0.681,4.0,0.241,2022.0,DET,1184.0,5105.0,0.232,1782.0,0.321,2041.0,0.368,533.0,0.096,1323.0,5105.0,0.259,342.0,0.062,507.0,0.091,2022.0,TB,1383.0,5751.0,0.24,2199.0,0.345,2441.0,0.383,712.0,0.112,1461.0,5751.0,0.254,526.0,0.083,681.0,0.107,2023
35,2023-04-01,PHI,Zack Wheeler,TEX,Nathan Eovaldi,3,16,34,9,0.265,0,3,0,7,40,17,0.425,1,6,0,10,True,2022,2022.0,Zack Wheeler,PHI,.632,3.06,7.35,9.59,2.00,0.76,2.82,1.04,0.625,10.0,0.221,2022.0,Nathan Eovaldi,BOS,.667,4.53,9.47,8.48,1.65,1.73,3.87,1.23,0.754,10.0,0.264,2022.0,PHI,1465.0,5810.0,0.252,2437.0,0.379,2395.0,0.373,782.0,0.122,1479.0,5810.0,0.255,498.0,0.078,759.0,0.118,2022.0,TEX,1335.0,5590.0,0.239,2201.0,0.358,2183.0,0.355,715.0,0.116,1460.0,5590.0,0.261,460.0,0.075,684.0,0.111,2023
36,2023-04-02,MIL,Eric Lauer,CHC,Jameson Taillon,9,5,37,13,0.351,0,6,0,10,33,9,0.273,0,4,0,6,False,2022,2022.0,Eric Lauer,MIL,.611,4.03,7.66,8.91,3.35,1.53,3.69,1.22,0.708,8.0,0.228,2022.0,Jameson Taillon,NYY,.737,3.96,8.53,7.66,1.62,1.32,3.91,1.13,0.713,8.0,0.246,2022.0,MIL,1275.0,5428.0,0.235,2217.0,0.362,2316.0,0.378,724.0,0.118,1465.0,5428.0,0.27,577.0,0.094,701.0,0.114,2022.0,CHC,1313.0,5523.0,0.238,2135.0,0.346,2423.0,0.392,662.0,0.107,1512.0,5523.0,0.274,510.0,0.083,631.0,0.102,2023
37,2023-04-02,PIT,Vincent Velasquez,CIN,Graham Ashcraft,1,3,33,6,0.182,0,1,0,6,32,9,0.281,0,3,1,8,True,2022,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,2022.0,Graham Ashcraft,CIN,.455,5.23,10.20,6.09,2.57,0.94,4.89,1.42,0.742,8.0,0.281,2022.0,PIT,1149.0,5122.0,0.224,1855.0,0.328,2073.0,0.366,567.0,0.1,1445.0,5122.0,0.282,433.0,0.077,528.0,0.093,2022.0,CIN,1047.0,4557.0,0.23,1618.0,0.32,1897.0,0.375,504.0,0.1,1212.0,4557.0,0.266,371.0,0.073,487.0,0.096,2023
38,2023-04-02,ARI,Zach Davies,LAD,Noah Syndergaard,2,1,33,9,0.273,1,0,0,5,31,4,0.129,1,4,0,8,False,2022,2022.0,Zach Davies,AZ,.286,4.42,8.17,6.83,3.48,1.41,4.09,1.30,0.721,10.0,0.241,2022.0,Noah Syndergaard,PHI,.500,4.14,9.22,6.35,2.07,0.94,3.94,1.25,0.715,12.0,0.263,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2022.0,LAD,1439.0,5695.0,0.253,2488.0,0.386,2542.0,0.394,866.0,0.134,1459.0,5695.0,0.256,638.0,0.099,832.0,0.129,2023
39,2023-04-02,NYM,Kodai Senga,MIA,Trevor Rogers,5,1,31,5,0.161,3,4,0,6,29,4,0.138,0,5,0,6,False,2022,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,2022.0,Trevor Rogers,MIA,.267,5.80,9.76,8.92,3.79,1.26,5.47,1.50,0.816,10.0,0.274,2022.0,NYM,1540.0,6049.0,0.255,2499.0,0.366,2715.0,0.398,845.0,0.124,1375.0,6049.0,0.227,586.0,0.086,827.0,0.121,2022.0,MIA,1145.0,4979.0,0.23,1803.0,0.328,2044.0,0.372,541.0,0.099,1319.0,4979.0,0.265,408.0,0.074,508.0,0.093,2023
40,2023-04-02,COL,Austin Gomber,SD,Seth Lugo,1,3,31,4,0.129,0,1,0,4,27,4,0.148,0,2,0,2,True,2022,2022.0,Austin Gomber,COL,.417,5.78,9.89,6.86,2.45,1.44,5.56,1.37,0.808,13.0,0.281,2022.0,Seth Lugo,NYM,.600,3.60,8.03,9.55,2.49,1.25,3.60,1.17,0.668,2.0,0.233,2022.0,COL,1408.0,5540.0,0.254,2203.0,0.361,2405.0,0.394,698.0,0.114,1330.0,5540.0,0.24,453.0,0.074,669.0,0.11,2022.0,SD,1409.0,5661.0,0.249,2308.0,0.357,2411.0,0.373,789.0,0.122,1304.0,5661.0,0.23,662.0,0.102,737.0,0.114,2023
41,2023-04-02,TOR,Chris Bassitt,STL,Jordan Montgomery,4,9,35,10,0.286,0,1,0,6,36,16,0.444,1,2,0,7,True,2022,2022.0,Chris Bassitt,NYM,.625,3.52,7.88,8.27,2.43,0.94,3.42,1.14,0.656,22.0,0.234,2022.0,Jordan Montgomery,STL,.600,3.63,8.02,7.97,1.82,1.06,3.48,1.09,0.665,14.0,0.235,2022.0,TOR,1599.0,6138.0,0.261,2586.0,0.381,2597.0,0.383,842.0,0.124,1330.0,6138.0,0.217,541.0,0.08,816.0,0.12,2022.0,STL,1293.0,5085.0,0.254,2174.0,0.38,2120.0,0.37,717.0,0.125,1132.0,5085.0,0.223,517.0,0.09,708.0,0.124,2023
42,2023-04-02,ATL,Jared Shuster,WAS,MacKenzie Gore,1,4,28,4,0.143,0,5,0,5,27,6,0.222,0,5,0,5,True,2022,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,2022.0,MacKenzie Gore,SD,.500,4.50,8.49,9.26,4.76,0.90,4.50,1.47,0.722,6.0,0.248,2022.0,ATL,1472.0,5924.0,0.248,2547.0,0.388,2359.0,0.36,818.0,0.125,1628.0,5924.0,0.275,517.0,0.079,787.0,0.12,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2023
43,2023-04-02,BAL,Cole Irvin,BOS,Tanner Houck,5,9,36,10,0.278,0,2,0,6,38,14,0.368,0,4,0,10,True,2022,2022.0,Cole Irvin,OAK,.409,4.33,8.65,6.36,1.79,1.24,3.98,1.16,0.709,16.0,0.251,2022.0,Tanner Houck,BOS,.556,3.30,7.35,8.40,3.30,0.45,3.15,1.18,0.608,9.0,0.226,2022.0,BAL,1309.0,5670.0,0.231,2181.0,0.346,2391.0,0.379,694.0,0.11,1493.0,5670.0,0.263,484.0,0.077,662.0,0.105,2022.0,BOS,1487.0,5744.0,0.259,2354.0,0.368,2556.0,0.4,781.0,0.122,1460.0,5744.0,0.254,516.0,0.081,721.0,0.113,2023
44,2023-04-02,CWS,Mike Clevinger,HOU,Luis Garcia,6,3,40,13,0.325,2,3,0,12,34,7,0.206,2,6,0,12,False,2022,2022.0,Mike Clevinger,SD,.500,4.41,8.03,7.16,2.76,1.57,4.33,1.20,0.716,4.0,0.233,2022.0,Luis Garcia,HOU,.652,4.00,7.49,8.98,2.69,1.32,3.72,1.13,0.678,11.0,0.222,2022.0,CWS,1485.0,5814.0,0.255,2261.0,0.356,2436.0,0.384,715.0,0.113,1298.0,5814.0,0.223,412.0,0.065,674.0,0.106,2022.0,HOU,1506.0,5968.0,0.252,2540.0,0.381,2468.0,0.37,801.0,0.12,1272.0,5968.0,0.213,573.0,0.086,796.0,0.119,2023
45,2023-04-02,MIN,Joe Ryan,KC,Brad Keller,7,4,38,13,0.342,1,5,0,10,33,6,0.182,0,3,0,5,False,2022,2022.0,Joe Ryan,MIN,.619,3.67,7.04,9.24,2.88,1.22,3.55,1.10,0.664,8.0,0.211,2022.0,Brad Keller,KC,.300,5.54,9.86,6.57,3.67,1.10,5.09,1.50,0.771,13.0,0.277,2022.0,MIN,1359.0,5501.0,0.247,2198.0,0.358,2399.0,0.39,703.0,0.114,1363.0,5501.0,0.248,523.0,0.085,668.0,0.109,2022.0,KC,1039.0,4340.0,0.239,1652.0,0.345,1889.0,0.395,508.0,0.106,1104.0,4340.0,0.254,344.0,0.072,489.0,0.102,2023
46,2023-04-02,SF,Ross Stripling,NYY,Jhony Brito,0,6,29,3,0.103,2,2,0,6,29,7,0.241,1,5,0,6,True,2022,2022.0,Ross Stripling,TOR,.714,3.28,7.84,7.44,1.34,0.80,3.01,1.02,0.613,6.0,0.229,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,2022.0,SF,1206.0,5149.0,0.234,2007.0,0.344,2219.0,0.38,678.0,0.116,1390.0,5149.0,0.27,543.0,0.093,639.0,0.109,2022.0,NYY,1423.0,5686.0,0.25,2434.0,0.377,2461.0,0.381,841.0,0.13,1362.0,5686.0,0.24,629.0,0.097,792.0,0.123,2023
47,2023-04-02,LAA,Tyler Anderson,OAK,Ken Waldichuk,6,0,37,11,0.297,1,2,0,7,31,5,0.161,1,3,0,8,False,2022,2022.0,Tyler Anderson,LAD,.750,2.87,7.30,6.95,1.71,0.71,2.57,1.00,0.617,17.0,0.221,2022.0,Ken Waldichuk,OAK,.500,4.93,8.31,8.57,2.60,1.30,4.93,1.21,0.781,4.0,0.244,2022.0,LAA,1252.0,5401.0,0.232,2087.0,0.351,2184.0,0.367,621.0,0.104,1516.0,5401.0,0.281,450.0,0.076,583.0,0.098,2022.0,OAK,1061.0,5000.0,0.212,1689.0,0.305,1975.0,0.357,524.0,0.095,1327.0,5000.0,0.265,413.0,0.075,503.0,0.091,2023
48,2023-04-02,CLE,Cal Quantrill,SEA,Marco Gonzales,6,5,37,9,0.243,0,5,1,7,39,9,0.231,0,2,0,7,False,2022,2022.0,Cal Quantrill,CLE,.750,3.77,8.60,6.18,2.27,1.01,3.38,1.21,0.696,16.0,0.254,2022.0,Marco Gonzales,SEA,.400,4.77,9.54,5.07,2.46,1.48,4.13,1.33,0.779,17.0,0.271,2022.0,CLE,1321.0,5114.0,0.258,1998.0,0.352,2240.0,0.395,654.0,0.115,980.0,5114.0,0.192,415.0,0.073,628.0,0.111,2022.0,SEA,1319.0,5747.0,0.23,2226.0,0.34,2430.0,0.371,741.0,0.113,1478.0,5747.0,0.257,655.0,0.1,699.0,0.107,2023
49,2023-04-02,DET,Joey Wentz,TB,Jeffrey Springs,1,5,29,2,0.069,0,1,0,2,32,8,0.25,1,2,0,6,True,2022,2022.0,Joey Wentz,DET,.500,3.58,6.34,7.44,3.58,0.55,3.03,1.10,0.613,0.0,0.195,2022.0,Jeffrey Springs,TB,.643,2.79,7.58,9.58,2.06,0.93,2.46,1.07,0.62,8.0,0.222,2022.0,DET,1184.0,5105.0,0.232,1782.0,0.321,2041.0,0.368,533.0,0.096,1323.0,5105.0,0.259,342.0,0.062,507.0,0.091,2022.0,TB,1383.0,5751.0,0.24,2199.0,0.345,2441.0,0.383,712.0,0.112,1461.0,5751.0,0.254,526.0,0.083,681.0,0.107,2023
50,2023-04-02,PHI,Bailey Falter,TEX,Martin Perez,1,2,33,9,0.273,0,3,0,8,30,8,0.267,0,0,0,4,True,2022,2022.0,Bailey Falter,PHI,.600,4.18,9.11,7.93,1.82,1.71,3.86,1.21,0.786,7.0,0.263,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,2022.0,PHI,1465.0,5810.0,0.252,2437.0,0.379,2395.0,0.373,782.0,0.122,1479.0,5810.0,0.255,498.0,0.078,759.0,0.118,2022.0,TEX,1335.0,5590.0,0.239,2201.0,0.358,2183.0,0.355,715.0,0.116,1460.0,5590.0,0.261,460.0,0.075,684.0,0.111,2023
51,2023-04-03,CHC,Drew Smyly,CIN,Connor Overton,6,7,39,12,0.308,1,3,0,11,33,10,0.303,2,2,0,6,True,2022,2022.0,Drew Smyly,CHC,.467,3.89,8.55,7.70,2.20,1.35,3.47,1.19,0.717,6.0,0.243,2022.0,Connor Overton,CIN,1.000,2.73,5.73,3.82,3.00,0.27,2.73,0.97,0.499,3.0,0.188,2022.0,CHC,1313.0,5523.0,0.238,2135.0,0.346,2423.0,0.392,662.0,0.107,1512.0,5523.0,0.274,510.0,0.083,631.0,0.102,2022.0,CIN,1047.0,4557.0,0.23,1618.0,0.32,1897.0,0.375,504.0,0.1,1212.0,4557.0,0.266,371.0,0.073,487.0,0.096,2023
52,2023-04-03,COL,Ryan Feltner,LAD,Michael Grove,4,13,32,6,0.188,0,3,0,4,36,13,0.361,1,5,0,6,True,2022,2022.0,Ryan Feltner,COL,.308,6.01,9.43,7.77,3.24,1.48,5.83,1.41,0.793,5.0,0.266,2022.0,Michael Grove,LAD,1.000,6.44,9.82,7.36,3.07,1.84,4.60,1.43,0.779,1.0,0.26,2022.0,COL,1408.0,5540.0,0.254,2203.0,0.361,2405.0,0.394,698.0,0.114,1330.0,5540.0,0.24,453.0,0.074,669.0,0.11,2022.0,LAD,1439.0,5695.0,0.253,2488.0,0.386,2542.0,0.394,866.0,0.134,1459.0,5695.0,0.256,638.0,0.099,832.0,0.129,2023
53,2023-04-03,MIN,Tyler Mahle,MIA,Johnny Cueto,11,1,36,10,0.278,0,4,0,2,36,12,0.333,0,1,0,9,False,2022,2022.0,Tyler Mahle,MIN,.429,4.55,7.76,9.40,3.21,1.19,4.40,1.22,0.693,5.0,0.23,2022.0,Johnny Cueto,CWS,.444,3.75,9.15,5.80,1.88,0.85,3.35,1.23,0.717,20.0,0.267,2022.0,MIN,1359.0,5501.0,0.247,2198.0,0.358,2399.0,0.39,703.0,0.114,1363.0,5501.0,0.248,523.0,0.085,668.0,0.109,2022.0,MIA,1145.0,4979.0,0.23,1803.0,0.328,2044.0,0.372,541.0,0.099,1319.0,4979.0,0.265,408.0,0.074,508.0,0.093,2023
54,2023-04-03,NYM,Carlos Carrasco,MIL,Freddy Peralta,0,10,29,3,0.103,1,6,0,9,34,10,0.294,0,8,0,8,True,2022,2022.0,Carlos Carrasco,NYM,.682,4.20,9.53,9.00,2.43,1.01,3.97,1.33,0.751,18.0,0.272,2022.0,Freddy Peralta,MIL,.500,3.58,6.23,9.92,3.12,0.69,3.58,1.04,0.569,1.0,0.19,2022.0,NYM,1540.0,6049.0,0.255,2499.0,0.366,2715.0,0.398,845.0,0.124,1375.0,6049.0,0.227,586.0,0.086,827.0,0.121,2022.0,MIL,1275.0,5428.0,0.235,2217.0,0.362,2316.0,0.378,724.0,0.118,1465.0,5428.0,0.27,577.0,0.094,701.0,0.114,2023
55,2023-04-03,ARI,Ryne Nelson,SD,Ryan Weathers,4,5,34,9,0.265,0,1,0,4,31,8,0.258,0,5,0,7,True,2022,2022.0,Ryne Nelson,AZ,.500,1.96,4.42,7.85,2.95,0.98,1.47,0.82,0.523,0.0,0.145,2022.0,Ryan Weathers,SD,.---,9.82,14.73,7.36,9.82,0.00,9.82,2.73,0.888,0.0,0.353,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2022.0,SD,1409.0,5661.0,0.249,2308.0,0.357,2411.0,0.373,789.0,0.122,1304.0,5661.0,0.23,662.0,0.102,737.0,0.114,2023
56,2023-04-03,ATL,Charlie Morton,STL,Jake Woodford,8,4,35,10,0.286,0,5,0,5,39,12,0.308,0,3,0,11,False,2022,2022.0,Charlie Morton,ATL,.600,4.45,7.80,10.73,3.30,1.47,4.34,1.23,0.727,14.0,0.233,2022.0,Jake Woodford,STL,1.000,2.42,8.01,4.47,2.05,0.19,2.23,1.12,0.611,10.0,0.249,2022.0,ATL,1472.0,5924.0,0.248,2547.0,0.388,2359.0,0.36,818.0,0.125,1628.0,5924.0,0.275,517.0,0.079,787.0,0.12,2022.0,STL,1293.0,5085.0,0.254,2174.0,0.38,2120.0,0.37,717.0,0.125,1132.0,5085.0,0.223,517.0,0.09,708.0,0.124,2023
57,2023-04-03,TB,Drew Rasmussen,WAS,Trevor Williams,6,2,34,9,0.265,0,1,0,4,32,4,0.125,1,1,0,5,False,2022,2022.0,Drew Rasmussen,TB,.611,3.14,7.46,7.71,1.91,0.80,2.84,1.04,0.614,9.0,0.222,2022.0,Trevor Williams,NYM,.375,3.41,8.73,8.43,2.31,1.20,3.21,1.23,0.72,8.0,0.253,2022.0,TB,1383.0,5751.0,0.24,2199.0,0.345,2441.0,0.383,712.0,0.112,1461.0,5751.0,0.254,526.0,0.083,681.0,0.107,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2023
58,2023-04-03,PIT,Johan Oviedo,BOS,Kutter Crawford,7,6,35,9,0.257,0,3,0,4,38,10,0.263,0,7,1,12,False,2022,2022.0,Johan Oviedo,PIT,.571,3.38,7.88,8.68,3.70,0.80,3.21,1.29,0.653,3.0,0.227,2022.0,Kutter Crawford,BOS,.333,5.70,9.43,8.96,3.38,1.40,5.47,1.42,0.793,4.0,0.269,2022.0,PIT,1149.0,5122.0,0.224,1855.0,0.328,2073.0,0.366,567.0,0.1,1445.0,5122.0,0.282,433.0,0.077,528.0,0.093,2022.0,BOS,1487.0,5744.0,0.259,2354.0,0.368,2556.0,0.4,781.0,0.122,1460.0,5744.0,0.254,516.0,0.081,721.0,0.113,2023
59,2023-04-03,SF,Anthony DeSclafani,CWS,Michael Kopech,12,3,40,14,0.35,0,8,0,9,31,5,0.161,0,2,0,3,False,2022,2022.0,Anthony DeSclafani,SF,.000,9.95,16.11,8.05,1.89,1.89,6.63,2.00,1.078,1.0,0.4,2022.0,Michael Kopech,CWS,.357,4.00,6.41,7.92,4.30,1.13,3.54,1.19,0.641,8.0,0.198,2022.0,SF,1206.0,5149.0,0.234,2007.0,0.344,2219.0,0.38,678.0,0.116,1390.0,5149.0,0.27,543.0,0.093,639.0,0.109,2022.0,CWS,1485.0,5814.0,0.255,2261.0,0.356,2436.0,0.384,715.0,0.113,1298.0,5814.0,0.223,412.0,0.065,674.0,0.106,2023
60,2023-04-03,DET,Matt Boyd,HOU,Hunter Brown,7,6,41,9,0.22,0,4,0,7,42,9,0.214,1,5,1,12,False,2022,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,2022.0,Hunter Brown,HOU,1.000,0.89,6.64,9.74,3.10,0.00,0.89,1.08,0.563,2.0,0.205,2022.0,DET,1184.0,5105.0,0.232,1782.0,0.321,2041.0,0.368,533.0,0.096,1323.0,5105.0,0.259,342.0,0.062,507.0,0.091,2022.0,HOU,1506.0,5968.0,0.252,2540.0,0.381,2468.0,0.37,801.0,0.12,1272.0,5968.0,0.213,573.0,0.086,796.0,0.119,2023
61,2023-04-03,TOR,Jose Berrios,KC,Brady Singer,5,9,36,10,0.278,0,6,0,10,33,10,0.303,1,3,0,4,True,2022,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,2022.0,Brady Singer,KC,.667,3.40,8.22,8.80,2.05,1.06,3.23,1.14,0.679,17.0,0.246,2022.0,TOR,1599.0,6138.0,0.261,2586.0,0.381,2597.0,0.383,842.0,0.124,1330.0,6138.0,0.217,541.0,0.08,816.0,0.12,2022.0,KC,1039.0,4340.0,0.239,1652.0,0.345,1889.0,0.395,508.0,0.106,1104.0,4340.0,0.254,344.0,0.072,489.0,0.102,2023
62,2023-04-03,PHI,Taijuan Walker,NYY,Nestor Cortes,1,8,37,11,0.297,0,0,0,9,33,9,0.273,0,9,0,10,True,2022,2022.0,Taijuan Walker,NYM,.706,3.60,8.18,7.55,2.57,0.86,3.49,1.19,0.663,13.0,0.24,2022.0,Nestor Cortes,NYY,.750,2.50,6.14,9.27,2.16,0.91,2.44,0.92,0.554,6.0,0.189,2022.0,PHI,1465.0,5810.0,0.252,2437.0,0.379,2395.0,0.373,782.0,0.122,1479.0,5810.0,0.255,498.0,0.078,759.0,0.118,2022.0,NYY,1423.0,5686.0,0.25,2434.0,0.377,2461.0,0.381,841.0,0.13,1362.0,5686.0,0.24,629.0,0.097,792.0,0.123,2023
63,2023-04-03,CLE,Zach Plesac,OAK,James Kaprielian,12,11,43,16,0.372,1,4,1,11,43,14,0.326,0,3,0,6,False,2022,2022.0,Zach Plesac,CLE,.200,5.06,9.30,6.84,2.60,1.30,4.31,1.32,0.741,8.0,0.26,2022.0,James Kaprielian,OAK,.357,4.57,8.13,6.58,3.96,1.07,4.23,1.34,0.735,9.0,0.239,2022.0,CLE,1321.0,5114.0,0.258,1998.0,0.352,2240.0,0.395,654.0,0.115,980.0,5114.0,0.192,415.0,0.073,628.0,0.111,2022.0,OAK,1061.0,5000.0,0.212,1689.0,0.305,1975.0,0.357,524.0,0.095,1327.0,5000.0,0.265,413.0,0.075,503.0,0.091,2023
64,2023-04-03,LAA,Reid Detmers,SEA,George Kirby,7,3,37,11,0.297,1,6,0,10,33,5,0.152,1,4,0,8,False,2022,2022.0,Reid Detmers,LAA,.538,3.91,7.67,8.51,3.21,0.91,3.77,1.21,0.682,9.0,0.231,2022.0,George Kirby,SEA,.615,3.74,9.35,9.21,1.52,0.90,3.39,1.21,0.692,9.0,0.264,2022.0,LAA,1252.0,5401.0,0.232,2087.0,0.351,2184.0,0.367,621.0,0.104,1516.0,5401.0,0.281,450.0,0.076,583.0,0.098,2022.0,SEA,1319.0,5747.0,0.23,2226.0,0.34,2430.0,0.371,741.0,0.113,1478.0,5747.0,0.257,655.0,0.1,699.0,0.107,2023
65,2023-04-03,BAL,Kyle Bradish,TEX,Jon Gray,2,0,29,4,0.138,0,4,0,4,29,1,0.034,1,1,0,4,False,2022,2022.0,Kyle Bradish,BAL,.364,5.20,9.10,8.49,3.52,1.30,4.90,1.40,0.759,16.0,0.265,2022.0,Jon Gray,TEX,.500,4.31,7.42,9.47,2.76,1.20,3.96,1.13,0.663,11.0,0.222,2022.0,BAL,1309.0,5670.0,0.231,2181.0,0.346,2391.0,0.379,694.0,0.11,1493.0,5670.0,0.263,484.0,0.077,662.0,0.105,2022.0,TEX,1335.0,5590.0,0.239,2201.0,0.358,2183.0,0.355,715.0,0.116,1460.0,5590.0,0.261,460.0,0.075,684.0,0.111,2023
66,2023-04-04,CHC,Hayden Wesneski,CIN,Luis Cessa,12,5,43,16,0.372,0,6,0,11,33,9,0.273,0,2,0,4,False,2022,2022.0,Hayden Wesneski,CHC,.600,2.45,6.55,9.00,1.91,0.82,2.18,0.94,0.58,0.0,0.198,2022.0,Luis Cessa,CIN,.500,4.91,8.48,6.58,3.12,1.56,4.57,1.29,0.753,9.0,0.25,2022.0,CHC,1313.0,5523.0,0.238,2135.0,0.346,2423.0,0.392,662.0,0.107,1512.0,5523.0,0.274,510.0,0.083,631.0,0.102,2022.0,CIN,1047.0,4557.0,0.23,1618.0,0.32,1897.0,0.375,504.0,0.1,1212.0,4557.0,0.266,371.0,0.073,487.0,0.096,2023
67,2023-04-04,COL,German Marquez,LAD,Julio Urias,2,5,32,7,0.219,1,2,0,7,28,7,0.25,0,5,0,4,True,2022,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,2022.0,COL,1408.0,5540.0,0.254,2203.0,0.361,2405.0,0.394,698.0,0.114,1330.0,5540.0,0.24,453.0,0.074,669.0,0.11,2022.0,LAD,1439.0,5695.0,0.253,2488.0,0.386,2542.0,0.394,866.0,0.134,1459.0,5695.0,0.256,638.0,0.099,832.0,0.129,2023
68,2023-04-04,MIN,Kenta Maeda,MIA,Sandy Alcantara,0,1,29,3,0.103,0,1,0,3,26,3,0.115,0,1,0,2,True,2022,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,2022.0,Sandy Alcantara,MIA,.609,2.64,6.85,8.15,1.97,0.63,2.28,0.98,0.587,21.0,0.212,2022.0,MIN,1359.0,5501.0,0.247,2198.0,0.358,2399.0,0.39,703.0,0.114,1363.0,5501.0,0.248,523.0,0.085,668.0,0.109,2022.0,MIA,1145.0,4979.0,0.23,1803.0,0.328,2044.0,0.372,541.0,0.099,1319.0,4979.0,0.265,408.0,0.074,508.0,0.093,2023
69,2023-04-04,NYM,Max Scherzer,MIL,Wade Miley,0,9,34,8,0.235,1,0,0,8,35,13,0.371,0,2,0,4,True,2022,2022.0,Max Scherzer,NYM,.688,2.42,6.69,10.71,1.49,0.81,2.29,0.91,0.573,11.0,0.207,2022.0,Wade Miley,CHC,.500,4.86,7.54,6.81,3.41,0.73,3.16,1.22,0.627,3.0,0.218,2022.0,NYM,1540.0,6049.0,0.255,2499.0,0.366,2715.0,0.398,845.0,0.124,1375.0,6049.0,0.227,586.0,0.086,827.0,0.121,2022.0,MIL,1275.0,5428.0,0.235,2217.0,0.362,2316.0,0.378,724.0,0.118,1465.0,5428.0,0.27,577.0,0.094,701.0,0.114,2023
